dataset,model,subject,seed,folds_concatenated,test_trials,accuracy,balanced_accuracy,chance_normalized_balanced_accuracy,macro_f1,cohen_kappa,ovr_macro_auroc,nll,multiclass_brier,ece
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,38,37,3,45,0.5555555555555556,0.5592885375494071,0.11857707509881421,0.5445344129554656,0.11764705882352944,0.5889328063241106,0.6931918495066965,0.4969058906718255,0.14658748176362776
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,38,47,3,45,0.5333333333333333,0.5326086956521738,0.06521739130434767,0.5324096981692232,0.06528189910979221,0.5237154150197628,0.8733845329942308,0.6205752698669235,0.29596432844797776
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,39,7,3,45,0.5333333333333333,0.5316205533596838,0.06324110671936767,0.5296167247386759,0.06342913776015846,0.549407114624506,0.8810496945188038,0.6148081428110858,0.2826027909914653
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,39,17,3,45,0.5111111111111111,0.5069169960474308,0.01383399209486158,0.4907407407407407,0.013944223107569709,0.5573122529644268,1.011427084057049,0.7024509397155326,0.328452554013994
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,39,27,3,45,0.4444444444444444,0.44466403162055335,-0.11067193675889331,0.4444444444444444,-0.11056268509378087,0.5138339920948616,0.8271197085224947,0.5906698365129464,0.2517801562945048
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,39,37,3,45,0.5555555555555556,0.5622529644268774,0.12450592885375489,0.5150862068965517,0.12280701754385959,0.5177865612648221,1.2070618168217335,0.7119037080427448,0.32640124559402467
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,39,47,3,45,0.4666666666666667,0.45948616600790515,-0.0810276679841897,0.4,-0.0821643286573146,0.5395256916996047,0.7870903429499599,0.5760457624468504,0.24476678503884214
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,40,7,3,45,0.5333333333333333,0.5,0.0,0.34782608695652173,0.0,0.5357142857142857,1.5516967759649951,0.8506670464964742,0.4229802740944756
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,40,17,3,45,0.4888888888888889,0.48214285714285715,-0.0357142857142857,0.4796380090497738,-0.03603603603603611,0.501984126984127,1.0338908276219918,0.7100046231461272,0.31726673444112147
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,40,27,3,45,0.5333333333333333,0.5,0.0,0.34782608695652173,0.0,0.498015873015873,1.5509687065369482,0.7966624447335876,0.38892539872063536
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,40,37,3,45,0.5333333333333333,0.5,0.0,0.34782608695652173,0.0,0.4722222222222222,2.7441825425861204,0.9272150430272301,0.4631737642818027
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,40,47,3,45,0.5333333333333333,0.5,0.0,0.34782608695652173,0.0,0.5714285714285714,1.2891624200017706,0.792357299907536,0.3880359676149156
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,41,7,3,45,0.5111111111111111,0.5,0.0,0.4907407407407407,0.0,0.5357142857142858,3.386230560478102,0.9176992762597098,0.46574434836705536
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,41,17,3,45,0.5555555555555556,0.5386904761904762,0.07738095238095233,0.5150862068965517,0.07975460122699396,0.5411706349206349,1.075151873030627,0.6507467338014133,0.28751001490486994
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,41,27,3,45,0.5555555555555556,0.5714285714285714,0.1428571428571428,0.537037037037037,0.13793103448275867,0.5396825396825398,1.2787887076496032,0.7692032269347718,0.39500801298353405
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,41,37,3,45,0.5555555555555556,0.5535714285714286,0.1071428571428572,0.5535714285714286,0.1071428571428571,0.5476190476190477,1.1876695876380698,0.7305459941571467,0.349897125032213
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,41,47,3,45,0.5333333333333333,0.5,0.0,0.34782608695652173,0.0,0.5892857142857143,1.146616998855393,0.7278914725715614,0.3587957660357157
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,42,7,3,45,0.6,0.5948616600790514,0.18972332015810278,0.5745798319327731,0.19161676646706582,0.7154150197628458,1.3959015552735123,0.6238226300073991,0.3293979234165615
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,42,17,3,45,0.7111111111111111,0.708498023715415,0.4169960474308301,0.7058823529411764,0.4190665342601787,0.8241106719367589,0.5664712666645602,0.3876733239000462,0.12889051967196993
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,42,27,3,45,0.7111111111111111,0.7075098814229248,0.4150197628458496,0.7016828148903621,0.417910447761194,0.7747035573122529,0.6770659658428206,0.4346626981267644,0.1412471850713094
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,42,37,3,45,0.6666666666666666,0.6679841897233202,0.3359683794466404,0.6660069272637308,0.3349753694581281,0.7786561264822135,0.6230575365979075,0.3988235708700981,0.18523860375086465
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,42,47,3,45,0.6888888888888889,0.6926877470355731,0.38537549407114624,0.6811740890688258,0.3823529411764707,0.7707509881422925,0.6800812153420802,0.4661939908711469,0.20621913009219703
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,43,7,3,45,0.5111111111111111,0.5148221343873518,0.029644268774703608,0.4989878542510121,0.02941176470588236,0.5573122529644269,1.2373919952707317,0.713177380549944,0.3475509670045641
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,43,17,3,45,0.6444444444444445,0.6432806324110671,0.2865612648221343,0.6428571428571428,0.28712871287128705,0.6521739130434783,0.6923288293673331,0.4906007566605941,0.18919094138675266
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,43,27,3,45,0.6,0.5988142292490118,0.19762845849802368,0.5982142857142857,0.19801980198019797,0.6541501976284585,0.7029079333522985,0.5091439945621445,0.25999340613683064
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,43,37,3,45,0.5111111111111111,0.5079051383399209,0.015810276679841806,0.4989878542510121,0.015904572564612307,0.5731225296442688,1.3350149571631147,0.7183441677542687,0.3538704103893704
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,43,47,3,45,0.5777777777777777,0.5731225296442688,0.1462450592885376,0.5558441558441558,0.14755732801595212,0.616600790513834,1.1927514786879843,0.6197503351700304,0.23839517566892834
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,44,7,3,45,0.6,0.6086956521739131,0.21739130434782616,0.533410138248848,0.21359223300970864,0.658102766798419,1.3077736445551538,0.6801785927346577,0.3199341310395135
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,44,17,3,45,0.6,0.6037549407114624,0.2075098814229248,0.590080971659919,0.20588235294117652,0.6719367588932806,0.9498763606894244,0.5881078403500799,0.27387822866439815
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,44,27,3,45,0.5111111111111111,0.5138339920948617,0.027667984189723382,0.505,0.027504911591355707,0.6660079051383399,0.9957147640798736,0.6467109864289471,0.33239827156066903
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,44,37,3,45,0.6,0.599802371541502,0.1996047430830039,0.599802371541502,0.1996047430830039,0.6699604743083003,0.775220846361778,0.5437049825515117,0.23618979189131
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,44,47,3,45,0.5777777777777777,0.5849802371541502,0.1699604743083003,0.5325314379442319,0.1674780915287245,0.6719367588932808,0.9286131390291261,0.6134175315590811,0.2568360951211717
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,45,7,3,45,0.4666666666666667,0.47035573122529645,-0.059288537549407105,0.45344129554655865,-0.05882352941176472,0.424901185770751,2.9782672005572244,1.0300319278692338,0.522235315375858
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,45,17,3,45,0.4888888888888889,0.49011857707509876,-0.01976284584980248,0.48787728847105394,-0.019704433497536922,0.4762845849802372,1.5108654662267882,0.8299129473209798,0.4146727561950684
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,45,27,3,45,0.4888888888888889,0.4851778656126482,-0.029644268774703608,0.4722080571137175,-0.029850746268656803,0.44466403162055335,1.2984617268457486,0.8408308826283724,0.4081182135476006
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,45,37,3,45,0.4666666666666667,0.47035573122529645,-0.059288537549407105,0.45344129554655865,-0.05882352941176472,0.42292490118577075,1.8050354662040538,0.940099681968251,0.49683830473158097
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,45,47,3,45,0.5333333333333333,0.5424901185770751,0.08498023715415015,0.4444444444444444,0.08341416100872945,0.47233201581027673,1.2289756628340212,0.7350225479694311,0.3207378996743096
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,46,7,3,45,0.4444444444444444,0.44762845849802374,-0.10474308300395252,0.4343891402714932,-0.10402355250245332,0.541501976284585,1.2587482095151292,0.7223374502397913,0.41634206506941057
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,46,17,3,45,0.4888888888888889,0.491106719367589,-0.01778656126482203,0.48481831757093086,-0.017699115044247815,0.592885375494071,0.8422721401918718,0.5978468727355837,0.32349547280205626
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,46,27,3,45,0.5111111111111111,0.516798418972332,0.03359683794466406,0.48004201680672265,0.03320312499999989,0.5138339920948616,1.2748078554420257,0.7558319606749119,0.38506203624937274
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,46,37,3,45,0.5111111111111111,0.5108695652173914,0.021739130434782705,0.5108695652173914,0.021739130434782483,0.5296442687747036,0.8469140440635258,0.6082269004926254,0.23320587608549329
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,46,47,3,45,0.4888888888888889,0.4851778656126482,-0.029644268774703608,0.4722080571137175,-0.029850746268656803,0.5909090909090908,0.882441678361393,0.641187966446985,0.3216305865181817
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,47,7,3,45,0.5111111111111111,0.5208333333333333,0.04166666666666652,0.505,0.04069767441860461,0.503968253968254,2.0313071947356156,0.825415807052176,0.41256715059280397
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,47,17,3,45,0.5111111111111111,0.5,0.0,0.4907407407407407,0.0,0.5297619047619047,1.7606525225457255,0.8955468771379077,0.4460066729121738
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,47,27,3,45,0.4666666666666667,0.45535714285714285,-0.0892857142857143,0.4444444444444444,-0.09090909090909083,0.4662698412698413,0.7946507632741876,0.5864964425118565,0.24950989749696523
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,47,37,3,45,0.4444444444444444,0.47023809523809523,-0.059523809523809534,0.3640474844544941,-0.05633802816901423,0.44047619047619047,1.0198411101747873,0.7383187182132309,0.3179014907942878
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,47,47,3,45,0.4888888888888889,0.49702380952380953,-0.005952380952380931,0.48481831757093086,-0.005830903790087438,0.5198412698412698,1.129221158247637,0.7300356175942146,0.40794401433732774
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,48,7,3,45,0.5555555555555556,0.5503952569169961,0.10079051383399218,0.5273109243697479,0.10179640718562866,0.6403162055335968,1.9738275447735074,0.8555094941807571,0.44864428705639314
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,48,17,3,45,0.7111111111111111,0.7094861660079052,0.4189723320158103,0.7088103534096566,0.4202180376610505,0.6620553359683794,1.0933454579277648,0.6197433464469558,0.4032121539115906
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,48,27,3,45,0.5555555555555556,0.5464426877470356,0.09288537549407128,0.4591346153846154,0.09456740442655931,0.7351778656126482,0.9772490079205909,0.6427840496945058,0.3444815476735433
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,48,37,3,45,0.7111111111111111,0.7124505928853755,0.424901185770751,0.7105393369619001,0.4236453201970444,0.8023715415019763,0.5496723937613663,0.3733883252631371,0.18492746353149414
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,48,47,3,45,0.5333333333333333,0.5335968379446641,0.06719367588932812,0.5333333333333333,0.06712734452122415,0.6818181818181818,1.520759713125625,0.6364375795844134,0.3214457074801127
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,49,7,3,45,0.4888888888888889,0.49308300395256915,-0.013833992094861691,0.4722080571137175,-0.013712047012732542,0.6027667984189724,2.0134135277766836,0.8672559316490773,0.46136315133836525
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,49,17,3,45,0.5555555555555556,0.5533596837944664,0.10671936758893286,0.55,0.1071428571428571,0.6007905138339922,1.0113148932382383,0.655907975953821,0.30133007897271047
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,49,27,3,45,0.6444444444444445,0.642292490118577,0.28458498023715406,0.64,0.2857142857142857,0.6086956521739131,0.9162794587114317,0.6016848102289482,0.31240065362718367
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,49,37,3,45,0.6666666666666666,0.6640316205533596,0.32806324110671925,0.660633484162896,0.3296921549155908,0.7766798418972332,0.5616381341840411,0.3879405102859466,0.13733777867423164
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,49,47,3,45,0.6,0.5968379446640316,0.19367588932806323,0.590080971659919,0.19483101391650093,0.6462450592885376,0.7564945609387093,0.5388675753251989,0.220022804207272
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,50,7,3,45,0.4666666666666667,0.4723320158102767,-0.055335968379446654,0.4327731092436975,-0.05468750000000022,0.42885375494071143,1.0952478120214988,0.7454216835691044,0.3363093614578247
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,50,17,3,45,0.5111111111111111,0.5158102766798419,0.031620553359683834,0.4907407407407407,0.03131115459882572,0.43873517786561267,1.4545879872115515,0.7892410289172059,0.39230493307113645
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,50,27,3,45,0.4222222222222222,0.42193675889328064,-0.15612648221343872,0.42193675889328064,-0.15612648221343872,0.4841897233201581,1.0987001565916086,0.7408432694144417,0.36382234361436633
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,50,37,3,45,0.5111111111111111,0.5009881422924901,0.0019762845849802257,0.375,0.002016129032258007,0.40118577075098816,1.0957057604773486,0.725204164047046,0.3591810411877102
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,50,47,3,45,0.5111111111111111,0.5128458498023716,0.025691699604743157,0.5089285714285714,0.025590551181102428,0.4980237154150198,0.7766663348809449,0.5645820653443822,0.14405297173394094
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,51,7,3,45,0.4888888888888889,0.5,0.0,0.4796380090497738,0.0,0.5277777777777778,2.208282503920261,0.8858479544210256,0.4350165208180745
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,51,17,3,45,0.4666666666666667,0.47023809523809523,-0.059523809523809534,0.46640316205533594,-0.05882352941176472,0.5396825396825398,1.8927168806379058,0.7208016267218769,0.35263128148184886
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,51,27,3,45,0.5555555555555556,0.5535714285714286,0.1071428571428572,0.5535714285714286,0.1071428571428571,0.5694444444444444,0.7153009590071957,0.5180441885537763,0.18034078677495322
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,51,37,3,45,0.5555555555555556,0.5565476190476191,0.11309523809523814,0.5553359683794465,0.1124260355029586,0.46825396825396826,0.8590371572012961,0.624137141368156,0.21030726035435995
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,51,47,3,45,0.4888888888888889,0.4880952380952381,-0.023809523809523836,0.48787728847105394,-0.023738872403560984,0.5198412698412699,0.8592171599063616,0.6124063732274577,0.25860165490044484
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,52,7,3,45,0.5333333333333333,0.5,0.0,0.34782608695652173,0.0,0.6051587301587301,1.5830225716526685,0.8078116565884484,0.412082921134101
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,52,17,3,45,0.5777777777777777,0.5773809523809523,0.15476190476190466,0.5769421078673924,0.1543026706231453,0.5912698412698413,1.3104948568821604,0.6395246051162813,0.23898046281602647
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,52,27,3,45,0.6,0.5803571428571428,0.1607142857142856,0.55,0.16666666666666674,0.6468253968253967,0.7342084115653716,0.5209869254406998,0.22042855819066368
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,52,37,3,45,0.5111111111111111,0.5029761904761905,0.005952380952380931,0.4989878542510121,0.0060240963855421326,0.5357142857142858,1.820972190720781,0.8231139353807045,0.4292772889137268
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,52,47,3,45,0.5333333333333333,0.5089285714285714,0.017857142857142794,0.4444444444444444,0.01869158878504662,0.623015873015873,1.0122273945346596,0.6614212781051807,0.2967328283521864
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,53,7,3,45,0.5111111111111111,0.5059288537549407,0.011857707509881354,0.48004201680672265,0.0119760479041916,0.6067193675889329,1.1637479564963784,0.6974297539806968,0.3826313654581705
physionet_mi,cardinal_fbc_compactdyn_scale025_extended,53,17,3,45,0.6,0.5988142292490118,0.19762845849802368,0.5982142857142857,0.19801980198019797,0.6422924901185771,0.7022814632412456,0.5037329908759072,0.16020430988735623
